"tier_4","grid_id","geometry","median_measurements"
"4-007","243359","POLYGON ((-63.85000000000066 46.48333300000293, -63.85000000000066 46.46666700000289, -63.83333300000067 46.466667000002914, -63.83333300000066 46.48333300000291, -63.85000000000066 46.48333300000293))","5"
"4-007","242503","POLYGON ((-64.21666700000068 46.916667000002874, -64.21666700000068 46.90000000000291, -64.2000000000007 46.90000000000289, -64.20000000000068 46.916667000002874, -64.21666700000068 46.916667000002874))","4"
"4-007","243855","POLYGON ((-63.41666700000062 46.23333300000293, -63.41666700000062 46.21666700000293, -63.40000000000061 46.21666700000293, -63.40000000000064 46.233333000002915, -63.41666700000062 46.23333300000293))","25"
"4-007","242472","POLYGON ((-64.13333300000068 46.95000000000288, -64.13333300000066 46.93333300000287, -64.11666700000069 46.933333000002875, -64.1166670000007 46.95000000000287, -64.13333300000068 46.95000000000288))","3"
"4-007","243456","POLYGON ((-63.66666700000064 46.45000000000292, -63.66666700000064 46.43333300000292, -63.65000000000063 46.43333300000292, -63.65000000000066 46.450000000002895, -63.66666700000064 46.45000000000292))","1"
"4-007","243257","POLYGON ((-64.08333300000068 46.516667000002904, -64.08333300000066 46.50000000000293, -64.06666700000068 46.50000000000291, -64.06666700000069 46.51666700000291, -64.08333300000068 46.516667000002904))","1"
"4-007","243435","POLYGON ((-64.01666700000068 46.450000000002916, -64.01666700000067 46.433333000002904, -64.00000000000068 46.43333300000291, -64.00000000000067 46.45000000000291, -64.01666700000068 46.450000000002916))","4"
"4-007","242662","POLYGON ((-64.1500000000007 46.8000000000029, -64.15000000000069 46.783333000002905, -64.13333300000068 46.783333000002905, -64.13333300000069 46.800000000002896, -64.1500000000007 46.8000000000029))","5"
"4-007","243458","POLYGON ((-63.63333300000065 46.45000000000291, -63.63333300000065 46.43333300000291, -63.61666700000064 46.43333300000291, -63.61666700000064 46.45000000000291, -63.63333300000065 46.45000000000291))","4"
"4-007","244349","POLYGON ((-64.4000000000007 46.58333300000292, -64.4000000000007 46.5666670000029, -64.38333300000068 46.566667000002916, -64.38333300000069 46.583333000002916, -64.4000000000007 46.58333300000292))","1"
"4-007","243694","POLYGON ((-63.516667000000645 46.350000000002915, -63.51666700000063 46.333333000002916, -63.50000000000064 46.33333300000294, -63.50000000000064 46.35000000000292, -63.516667000000645 46.350000000002915))","2"
"4-007","243174","POLYGON ((-64.13333300000066 46.5500000000029, -64.13333300000068 46.53333300000289, -64.11666700000069 46.533333000002905, -64.11666700000069 46.5500000000029, -64.13333300000066 46.5500000000029))","11"
"4-007","243515","POLYGON ((-64.13333300000066 46.41666700000291, -64.13333300000069 46.40000000000292, -64.1166670000007 46.400000000002926, -64.11666700000069 46.41666700000292, -64.13333300000066 46.41666700000291))","2"
"4-007","242598","POLYGON ((-64.03333300000067 46.85000000000288, -64.03333300000067 46.83333300000289, -64.01666700000068 46.8333330000029, -64.01666700000068 46.85000000000289, -64.03333300000067 46.85000000000288))","3"
"4-007","242965","POLYGON ((-64.3666670000007 46.63333300000289, -64.36666700000072 46.61666700000289, -64.35000000000069 46.61666700000291, -64.35000000000069 46.63333300000289, -64.3666670000007 46.63333300000289))","2"
"4-007","242493","POLYGON ((-64.10000000000068 46.933333000002875, -64.10000000000068 46.91666700000288, -64.08333300000069 46.91666700000287, -64.08333300000069 46.93333300000287, -64.10000000000068 46.933333000002875))","5"
"4-007","243377","POLYGON ((-63.55000000000064 46.48333300000292, -63.55000000000064 46.466667000002914, -63.533333000000624 46.46666700000293, -63.53333300000064 46.48333300000294, -63.55000000000064 46.48333300000292))","9"
"4-007","242718","POLYGON ((-64.06666700000068 46.76666700000289, -64.06666700000068 46.7500000000029, -64.05000000000068 46.75000000000292, -64.05000000000068 46.7666670000029, -64.06666700000068 46.76666700000289))","19"
"4-007","244515","POLYGON ((-63.46666700000063 46.60000000000291, -63.46666700000065 46.58333300000292, -63.45000000000065 46.583333000002916, -63.45000000000066 46.60000000000289, -63.46666700000063 46.60000000000291))","2"
"4-007","243103","POLYGON ((-64.03333300000067 46.583333000002895, -64.03333300000067 46.56666700000291, -64.01666700000068 46.56666700000291, -64.01666700000067 46.58333300000292, -64.03333300000067 46.583333000002895))","4"
"4-007","243347","POLYGON ((-64.05000000000068 46.483333000002915, -64.05000000000067 46.466667000002914, -64.03333300000065 46.46666700000292, -64.03333300000067 46.48333300000293, -64.05000000000068 46.483333000002915))","3"
"4-007","242564","POLYGON ((-64.25000000000068 46.86666700000288, -64.25000000000071 46.850000000002915, -64.23333300000068 46.85000000000291, -64.2333330000007 46.866667000002856, -64.25000000000068 46.86666700000288))","3"
"4-007","244311","POLYGON ((-63.83333300000066 46.300000000002925, -63.83333300000067 46.28333300000295, -63.81666700000066 46.28333300000291, -63.81666700000065 46.300000000002925, -63.83333300000066 46.300000000002925))","2"
"4-007","243073","POLYGON ((-63.85000000000066 46.60000000000291, -63.85000000000066 46.58333300000291, -63.83333300000067 46.58333300000292, -63.833333000000685 46.600000000002915, -63.85000000000066 46.60000000000291))","2"
"4-007","243797","POLYGON ((-63.716667000000655 46.26666700000293, -63.71666700000064 46.250000000002935, -63.70000000000067 46.25000000000293, -63.70000000000066 46.266667000002926, -63.716667000000655 46.26666700000293))","2"
"4-007","242458","POLYGON ((-64.06666700000069 46.96666700000287, -64.06666700000069 46.95000000000288, -64.05000000000068 46.95000000000287, -64.05000000000068 46.96666700000287, -64.06666700000069 46.96666700000287))","8"
"4-007","243585","POLYGON ((-63.63333300000063 46.4000000000029, -63.63333300000065 46.383333000002935, -63.616667000000646 46.38333300000293, -63.616667000000646 46.4000000000029, -63.63333300000063 46.4000000000029))","2"
"4-007","243731","POLYGON ((-63.750000000000654 46.31666700000292, -63.750000000000654 46.30000000000291, -63.73333300000064 46.300000000002925, -63.73333300000066 46.31666700000292, -63.750000000000654 46.31666700000292))","4"
"4-007","242488","POLYGON ((-64.18333300000072 46.93333300000289, -64.18333300000069 46.916667000002874, -64.16666700000069 46.91666700000286, -64.16666700000069 46.933333000002875, -64.18333300000072 46.93333300000289))","3"
"4-007","242612","POLYGON ((-64.18333300000069 46.8333330000029, -64.18333300000069 46.81666700000289, -64.16666700000069 46.8166670000029, -64.16666700000069 46.83333300000289, -64.18333300000069 46.8333330000029))","1"
"4-007","243288","POLYGON ((-63.56666700000064 46.516667000002904, -63.56666700000064 46.500000000002906, -63.55000000000065 46.5000000000029, -63.55000000000064 46.51666700000292, -63.56666700000064 46.516667000002904))","2"
"4-007","243690","POLYGON ((-63.583333000000636 46.35000000000292, -63.58333300000065 46.33333300000291, -63.566667000000656 46.33333300000293, -63.56666700000064 46.3500000000029, -63.583333000000636 46.35000000000292))","4"
"4-007","243665","POLYGON ((-63.51666700000063 46.36666700000292, -63.516667000000645 46.350000000002915, -63.50000000000064 46.35000000000292, -63.50000000000063 46.36666700000293, -63.51666700000063 46.36666700000292))","4"
"4-007","243360","POLYGON ((-63.83333300000066 46.48333300000291, -63.83333300000067 46.466667000002914, -63.81666700000065 46.46666700000293, -63.81666700000065 46.483333000002915, -63.83333300000066 46.48333300000291))","3"
"4-007","242933","POLYGON ((-64.23333300000068 46.65000000000288, -64.23333300000067 46.63333300000289, -64.21666700000068 46.633333000002885, -64.21666700000068 46.6500000000029, -64.23333300000068 46.65000000000288))","2"
"4-007","242418","POLYGON ((-64.01666700000068 47.016667000002855, -64.01666700000068 47.00000000000287, -64.00000000000068 47.00000000000286, -64.00000000000068 47.016667000002876, -64.01666700000068 47.016667000002855))","11"
"4-007","243307","POLYGON ((-63.96666700000069 46.50000000000294, -63.966667000000676 46.4833330000029, -63.95000000000068 46.483333000002915, -63.950000000000664 46.500000000002906, -63.96666700000069 46.50000000000294))","2"
"4-007","245111","POLYGON ((-64.46666700000071 47.05000000000287, -64.46666700000071 47.03333300000287, -64.45000000000071 47.03333300000287, -64.45000000000071 47.050000000002896, -64.46666700000071 47.05000000000287))","6"
"4-007","245083","POLYGON ((-64.50000000000071 47.06666700000287, -64.5000000000007 47.050000000002875, -64.48333300000073 47.05000000000287, -64.48333300000073 47.06666700000287, -64.50000000000071 47.06666700000287))","11"
"4-007","243871","POLYGON ((-63.45000000000065 46.21666700000294, -63.450000000000635 46.20000000000292, -63.43333300000061 46.20000000000293, -63.43333300000062 46.21666700000292, -63.45000000000065 46.21666700000294))","6"
"4-007","243255","POLYGON ((-64.11666700000069 46.51666700000291, -64.11666700000069 46.50000000000292, -64.10000000000066 46.5000000000029, -64.10000000000068 46.516667000002904, -64.11666700000069 46.51666700000291))","4"
"4-007","242831","POLYGON ((-64.2666670000007 46.700000000002895, -64.26666700000068 46.68333300000291, -64.2500000000007 46.683333000002875, -64.2500000000007 46.7000000000029, -64.2666670000007 46.700000000002895))","2"
"4-007","242757","POLYGON ((-64.4166670000007 46.73333300000287, -64.41666700000071 46.716667000002886, -64.4000000000007 46.71666700000289, -64.4000000000007 46.73333300000288, -64.4166670000007 46.73333300000287))","2"
"4-007","243189","POLYGON ((-63.883333000000654 46.550000000002896, -63.88333300000068 46.53333300000291, -63.866667000000675 46.53333300000291, -63.86666700000066 46.550000000002896, -63.883333000000654 46.550000000002896))","3"
"4-007","243310","POLYGON ((-63.91666700000066 46.500000000002906, -63.91666700000066 46.483333000002915, -63.90000000000066 46.483333000002915, -63.90000000000066 46.50000000000293, -63.91666700000066 46.500000000002906))","1"
"4-007","243434","POLYGON ((-64.03333300000065 46.45000000000292, -64.03333300000067 46.43333300000289, -64.01666700000067 46.433333000002904, -64.01666700000068 46.450000000002916, -64.03333300000065 46.45000000000292))","4"
"4-007","243682","POLYGON ((-63.71666700000067 46.350000000002915, -63.716667000000655 46.33333300000294, -63.70000000000066 46.33333300000293, -63.70000000000066 46.35000000000292, -63.71666700000067 46.350000000002915))","9"
"4-007","243470","POLYGON ((-64.16666700000069 46.43333300000291, -64.16666700000069 46.416667000002896, -64.15000000000069 46.416667000002896, -64.15000000000067 46.43333300000292, -64.16666700000069 46.43333300000291))","3"
"4-007","243112","POLYGON ((-63.88333300000067 46.583333000002916, -63.88333300000067 46.566667000002894, -63.86666700000066 46.56666700000293, -63.86666700000066 46.5833330000029, -63.88333300000067 46.583333000002916))","10"
"4-007","243587","POLYGON ((-63.60000000000066 46.40000000000291, -63.600000000000634 46.38333300000293, -63.583333000000636 46.38333300000292, -63.58333300000065 46.40000000000291, -63.60000000000066 46.40000000000291))","3"
"4-007","243427","POLYGON ((-64.15000000000069 46.4500000000029, -64.15000000000067 46.43333300000292, -64.13333300000066 46.43333300000292, -64.13333300000066 46.45000000000291, -64.15000000000069 46.4500000000029))","51"
"4-007","242630","POLYGON ((-64.30000000000071 46.816667000002916, -64.30000000000068 46.80000000000287, -64.2833330000007 46.80000000000289, -64.28333300000068 46.81666700000288, -64.30000000000071 46.816667000002916))","2"
"4-007","243529","POLYGON ((-63.90000000000067 46.41666700000292, -63.90000000000066 46.40000000000291, -63.88333300000067 46.40000000000291, -63.88333300000067 46.41666700000291, -63.90000000000067 46.41666700000292))","4"
"4-007","242709","POLYGON ((-64.21666700000071 46.76666700000289, -64.21666700000071 46.7500000000029, -64.2000000000007 46.75000000000287, -64.2000000000007 46.7666670000029, -64.21666700000071 46.76666700000289))","11"
"4-007","243695","POLYGON ((-63.50000000000064 46.35000000000292, -63.50000000000064 46.33333300000294, -63.48333300000063 46.33333300000291, -63.48333300000064 46.350000000002915, -63.50000000000064 46.35000000000292))","2"
"4-007","243561","POLYGON ((-64.03333300000065 46.40000000000291, -64.03333300000067 46.38333300000293, -64.01666700000065 46.38333300000294, -64.01666700000068 46.40000000000291, -64.03333300000065 46.40000000000291))","6"
"4-007","243727","POLYGON ((-63.81666700000065 46.31666700000291, -63.81666700000065 46.300000000002925, -63.800000000000665 46.30000000000292, -63.800000000000665 46.316667000002916, -63.81666700000065 46.31666700000291))","17"
"4-007","242896","POLYGON ((-64.26666700000068 46.666667000002896, -64.26666700000068 46.65000000000289, -64.25000000000068 46.65000000000288, -64.25000000000068 46.66666700000287, -64.26666700000068 46.666667000002896))","3"
"4-007","242530","POLYGON ((-64.06666700000069 46.90000000000289, -64.06666700000068 46.8833330000029, -64.05000000000068 46.8833330000029, -64.0500000000007 46.90000000000288, -64.06666700000069 46.90000000000289))","4"
"4-007","242393","POLYGON ((-64.0166670000007 47.066667000002894, -64.01666700000068 47.050000000002875, -64.00000000000068 47.05000000000288, -64.00000000000068 47.06666700000287, -64.0166670000007 47.066667000002894))","20"
"4-007","242765","POLYGON ((-64.28333300000071 46.733333000002894, -64.28333300000068 46.7166670000029, -64.26666700000068 46.7166670000029, -64.26666700000068 46.73333300000291, -64.28333300000071 46.733333000002894))","5"
"4-007","242645","POLYGON ((-64.05000000000068 46.816667000002894, -64.05000000000068 46.80000000000289, -64.03333300000065 46.800000000002896, -64.03333300000068 46.816667000002894, -64.05000000000068 46.816667000002894))","2"
"4-007","243494","POLYGON ((-63.766667000000666 46.43333300000291, -63.766667000000666 46.4166670000029, -63.750000000000654 46.41666700000291, -63.75000000000067 46.4333330000029, -63.766667000000666 46.43333300000291))","4"
"4-007","243327","POLYGON ((-63.63333300000065 46.50000000000291, -63.63333300000065 46.48333300000291, -63.61666700000064 46.4833330000029, -63.61666700000064 46.500000000002906, -63.63333300000065 46.50000000000291))","3"
"4-007","242961","POLYGON ((-64.43333300000073 46.63333300000292, -64.43333300000072 46.61666700000289, -64.4166670000007 46.6166670000029, -64.4166670000007 46.6333330000029, -64.43333300000073 46.63333300000292))","5"
"4-007","243620","POLYGON ((-63.683333000000644 46.383333000002914, -63.683333000000644 46.36666700000291, -63.66666700000062 46.366667000002906, -63.66666700000064 46.383333000002914, -63.683333000000644 46.383333000002914))","2"
"4-007","242469","POLYGON ((-64.1833330000007 46.95000000000288, -64.18333300000072 46.93333300000289, -64.16666700000069 46.933333000002875, -64.1666670000007 46.95000000000287, -64.1833330000007 46.95000000000288))","2"
"4-007","242795","POLYGON ((-64.33333300000069 46.71666700000289, -64.33333300000068 46.70000000000289, -64.31666700000069 46.70000000000289, -64.3166670000007 46.71666700000289, -64.33333300000069 46.71666700000289))","1"
"4-007","243819","POLYGON ((-63.70000000000067 46.25000000000293, -63.70000000000066 46.23333300000294, -63.68333300000063 46.233333000002915, -63.683333000000644 46.25000000000293, -63.70000000000067 46.25000000000293))","4"
"4-007","243742","POLYGON ((-63.56666700000064 46.31666700000294, -63.56666700000064 46.30000000000292, -63.55000000000065 46.300000000002925, -63.55000000000064 46.316667000002916, -63.56666700000064 46.31666700000294))","28"
"4-007","242964","POLYGON ((-64.38333300000069 46.63333300000291, -64.38333300000069 46.6166670000029, -64.36666700000072 46.61666700000289, -64.3666670000007 46.63333300000289, -64.38333300000069 46.63333300000291))","5"
"4-007","243724","POLYGON ((-63.450000000000635 46.333333000002916, -63.450000000000635 46.31666700000292, -63.43333300000063 46.3166670000029, -63.43333300000062 46.33333300000291, -63.450000000000635 46.333333000002916))","3"
"4-007","242874","POLYGON ((-64.08333300000068 46.683333000002904, -64.08333300000066 46.66666700000291, -64.06666700000068 46.666667000002896, -64.06666700000068 46.68333300000289, -64.08333300000068 46.683333000002904))","4"
"4-007","243184","POLYGON ((-63.966667000000676 46.55000000000289, -63.966667000000676 46.53333300000291, -63.95000000000068 46.533333000002926, -63.950000000000664 46.550000000002896, -63.966667000000676 46.55000000000289))","3"
"4-007","242736","POLYGON ((-64.23333300000068 46.7500000000029, -64.23333300000068 46.7333330000029, -64.21666700000068 46.7333330000029, -64.21666700000071 46.7500000000029, -64.23333300000068 46.7500000000029))","6"
"4-007","242621","POLYGON ((-64.03333300000067 46.83333300000289, -64.03333300000068 46.816667000002894, -64.01666700000067 46.816667000002894, -64.01666700000068 46.8333330000029, -64.03333300000067 46.83333300000289))","2"
"4-007","243729","POLYGON ((-63.78333300000065 46.31666700000294, -63.78333300000065 46.3000000000029, -63.76666700000065 46.30000000000292, -63.766667000000666 46.31666700000292, -63.78333300000065 46.31666700000294))","8"
"4-007","242638","POLYGON ((-64.16666700000069 46.8166670000029, -64.16666700000069 46.80000000000287, -64.1500000000007 46.8000000000029, -64.15000000000069 46.81666700000288, -64.16666700000069 46.8166670000029))","4"
"4-007","242457","POLYGON ((-64.08333300000066 46.966667000002886, -64.08333300000069 46.95000000000289, -64.06666700000069 46.95000000000288, -64.06666700000069 46.96666700000287, -64.08333300000066 46.966667000002886))","53"
"4-007","243719","POLYGON ((-63.53333300000065 46.33333300000293, -63.533333000000624 46.31666700000293, -63.51666700000063 46.31666700000294, -63.51666700000063 46.333333000002916, -63.53333300000065 46.33333300000293))","3"
"4-007","243282","POLYGON ((-63.66666700000066 46.51666700000292, -63.66666700000064 46.500000000002906, -63.650000000000645 46.50000000000294, -63.65000000000063 46.51666700000292, -63.66666700000066 46.51666700000292))","3"
"4-007","243953","POLYGON ((-64.43333300000073 46.700000000002895, -64.43333300000072 46.6833330000029, -64.4166670000007 46.6833330000029, -64.41666700000069 46.70000000000292, -64.43333300000073 46.700000000002895))","2"
"4-007","243061","POLYGON ((-64.05000000000068 46.60000000000291, -64.05000000000068 46.5833330000029, -64.03333300000067 46.583333000002895, -64.03333300000067 46.600000000002915, -64.05000000000068 46.60000000000291))","10"
"4-007","242455","POLYGON ((-64.11666700000069 46.966667000002886, -64.1166670000007 46.95000000000287, -64.10000000000068 46.95000000000288, -64.10000000000066 46.96666700000287, -64.11666700000069 46.966667000002886))","10"
"4-007","243351","POLYGON ((-63.98333300000068 46.48333300000293, -63.98333300000068 46.46666700000291, -63.966667000000676 46.466667000002914, -63.966667000000676 46.4833330000029, -63.98333300000068 46.48333300000293))","3"
"4-007","242578","POLYGON ((-64.0166670000007 46.866667000002884, -64.01666700000068 46.85000000000289, -64.00000000000067 46.85000000000288, -64.00000000000068 46.866667000002884, -64.0166670000007 46.866667000002884))","4"
"4-007","242849","POLYGON ((-63.966667000000676 46.7000000000029, -63.966667000000676 46.6833330000029, -63.950000000000664 46.68333300000286, -63.950000000000664 46.70000000000289, -63.966667000000676 46.7000000000029))","3"
"4-007","243348","POLYGON ((-64.03333300000067 46.48333300000293, -64.03333300000065 46.46666700000292, -64.01666700000068 46.466667000002914, -64.01666700000068 46.48333300000292, -64.03333300000067 46.48333300000293))","2"
"4-007","243316","POLYGON ((-63.81666700000065 46.50000000000291, -63.81666700000065 46.483333000002915, -63.80000000000067 46.483333000002936, -63.80000000000067 46.500000000002906, -63.81666700000065 46.50000000000291))","9"
"4-007","242444","POLYGON ((-64.01666700000068 46.98333300000287, -64.01666700000068 46.966667000002865, -64.00000000000068 46.96666700000287, -64.00000000000068 46.98333300000289, -64.01666700000068 46.98333300000287))","118"
"4-007","243823","POLYGON ((-63.63333300000065 46.25000000000293, -63.63333300000063 46.23333300000292, -63.61666700000064 46.233333000002915, -63.61666700000064 46.25000000000293, -63.63333300000065 46.25000000000293))","4"
"4-007","243287","POLYGON ((-63.583333000000664 46.51666700000291, -63.583333000000636 46.500000000002935, -63.56666700000064 46.500000000002906, -63.56666700000064 46.516667000002904, -63.583333000000664 46.51666700000291))","2"
"4-007","242934","POLYGON ((-64.21666700000068 46.6500000000029, -64.21666700000068 46.633333000002885, -64.20000000000068 46.63333300000292, -64.20000000000068 46.65000000000291, -64.21666700000068 46.6500000000029))","1"
"4-007","242991","POLYGON ((-63.933333000000694 46.633333000002885, -63.933333000000665 46.61666700000291, -63.91666700000066 46.61666700000291, -63.91666700000067 46.63333300000292, -63.933333000000694 46.633333000002885))","16"
"4-007","244100","POLYGON ((-64.33333300000068 46.5500000000029, -64.33333300000068 46.53333300000292, -64.3166670000007 46.5333330000029, -64.31666700000069 46.550000000002896, -64.33333300000068 46.5500000000029))","2"
"4-007","244189","POLYGON ((-64.25000000000068 46.450000000002916, -64.2500000000007 46.4333330000029, -64.23333300000068 46.43333300000291, -64.23333300000068 46.450000000002916, -64.25000000000068 46.450000000002916))","5"
"4-007","243591","POLYGON ((-63.53333300000064 46.40000000000289, -63.53333300000064 46.38333300000292, -63.516667000000645 46.383333000002914, -63.51666700000063 46.40000000000291, -63.53333300000064 46.40000000000289))","5"
"4-007","243535","POLYGON ((-63.80000000000065 46.41666700000293, -63.80000000000065 46.40000000000291, -63.78333300000065 46.40000000000291, -63.78333300000066 46.416667000002924, -63.80000000000065 46.41666700000293))","6"
"4-007","243491","POLYGON ((-63.81666700000065 46.43333300000292, -63.81666700000066 46.416667000002896, -63.80000000000065 46.41666700000293, -63.800000000000665 46.43333300000291, -63.81666700000065 46.43333300000292))","6"
"4-007","242950","POLYGON ((-63.95000000000068 46.65000000000291, -63.95000000000068 46.633333000002885, -63.933333000000694 46.633333000002885, -63.933333000000665 46.65000000000291, -63.95000000000068 46.65000000000291))","8"
"4-007","243791","POLYGON ((-63.450000000000635 46.28333300000294, -63.450000000000635 46.266667000002926, -63.43333300000062 46.266667000002926, -63.43333300000062 46.283333000002926, -63.450000000000635 46.28333300000294))","5"
"4-007","243626","POLYGON ((-63.583333000000636 46.38333300000292, -63.583333000000636 46.36666700000292, -63.566667000000656 46.36666700000292, -63.566667000000656 46.38333300000293, -63.583333000000636 46.38333300000292))","3"
"4-007","243629","POLYGON ((-63.53333300000064 46.38333300000292, -63.53333300000064 46.36666700000292, -63.51666700000063 46.36666700000292, -63.516667000000645 46.383333000002914, -63.53333300000064 46.38333300000292))","5"
"4-007","243064","POLYGON ((-64.00000000000068 46.60000000000291, -64.00000000000068 46.58333300000291, -63.98333300000068 46.58333300000292, -63.98333300000066 46.600000000002915, -64.00000000000068 46.60000000000291))","4"
"4-007","243889","POLYGON ((-63.50000000000063 46.18333300000293, -63.50000000000064 46.166667000002924, -63.48333300000064 46.16666700000293, -63.48333300000063 46.183333000002925, -63.50000000000063 46.18333300000293))","8"
"4-007","243139","POLYGON ((-64.05000000000068 46.566667000002916, -64.05000000000067 46.550000000002896, -64.03333300000067 46.550000000002896, -64.03333300000067 46.56666700000291, -64.05000000000068 46.566667000002916))","1"
"4-007","243500","POLYGON ((-63.66666700000064 46.43333300000292, -63.66666700000066 46.416667000002924, -63.650000000000645 46.41666700000289, -63.65000000000063 46.43333300000292, -63.66666700000064 46.43333300000292))","6"
"4-007","242741","POLYGON ((-64.15000000000067 46.75000000000289, -64.15000000000069 46.733333000002915, -64.13333300000069 46.7333330000029, -64.13333300000066 46.7500000000029, -64.15000000000067 46.75000000000289))","10"
"4-007","243746","POLYGON ((-63.50000000000063 46.31666700000292, -63.50000000000063 46.300000000002925, -63.48333300000063 46.300000000002925, -63.48333300000064 46.31666700000294, -63.50000000000063 46.31666700000292))","2"
"4-007","243224","POLYGON ((-63.966667000000676 46.53333300000291, -63.96666700000069 46.51666700000292, -63.95000000000068 46.51666700000292, -63.95000000000068 46.533333000002926, -63.966667000000676 46.53333300000291))","2"
"4-007","244025","POLYGON ((-63.61666700000064 46.18333300000293, -63.616667000000646 46.16666700000291, -63.600000000000634 46.16666700000293, -63.60000000000065 46.18333300000292, -63.61666700000064 46.18333300000293))","18"
"4-007","242676","POLYGON ((-64.3333330000007 46.783333000002905, -64.33333300000069 46.76666700000291, -64.31666700000069 46.7666670000029, -64.31666700000069 46.783333000002905, -64.3333330000007 46.783333000002905))","4"
"4-007","242570","POLYGON ((-64.15000000000069 46.86666700000288, -64.15000000000069 46.85000000000289, -64.13333300000068 46.85000000000289, -64.13333300000068 46.866667000002884, -64.15000000000069 46.86666700000288))","11"
"4-007","243834","POLYGON ((-63.450000000000635 46.25000000000293, -63.450000000000635 46.233333000002936, -63.43333300000062 46.23333300000292, -63.43333300000062 46.250000000002935, -63.450000000000635 46.25000000000293))","5"
"4-007","243508","POLYGON ((-63.53333300000064 46.43333300000292, -63.53333300000065 46.41666700000291, -63.51666700000063 46.41666700000292, -63.51666700000063 46.43333300000291, -63.53333300000064 46.43333300000292))","2"
"4-007","244081","POLYGON ((-64.35000000000069 46.56666700000292, -64.35000000000068 46.550000000002896, -64.33333300000068 46.5500000000029, -64.33333300000068 46.5666670000029, -64.35000000000069 46.56666700000292))","1"
"4-007","243493","POLYGON ((-63.78333300000065 46.433333000002904, -63.78333300000066 46.416667000002924, -63.766667000000666 46.4166670000029, -63.766667000000666 46.43333300000291, -63.78333300000065 46.433333000002904))","6"
"4-007","242631","POLYGON ((-64.28333300000068 46.81666700000288, -64.2833330000007 46.80000000000289, -64.26666700000068 46.80000000000287, -64.2666670000007 46.816667000002894, -64.28333300000068 46.81666700000288))","4"
"4-007","242511","POLYGON ((-64.08333300000069 46.91666700000287, -64.08333300000068 46.90000000000288, -64.06666700000069 46.90000000000289, -64.06666700000068 46.91666700000288, -64.08333300000069 46.91666700000287))","6"
"4-007","242926","POLYGON ((-64.35000000000066 46.6500000000029, -64.35000000000069 46.63333300000289, -64.33333300000068 46.63333300000289, -64.33333300000069 46.65000000000291, -64.35000000000066 46.6500000000029))","1"
"4-007","245113","POLYGON ((-64.43333300000073 47.05000000000287, -64.43333300000073 47.03333300000288, -64.41666700000071 47.03333300000287, -64.4166670000007 47.050000000002896, -64.43333300000073 47.05000000000287))","8"
"4-007","243068","POLYGON ((-63.93333300000068 46.6000000000029, -63.933333000000665 46.58333300000293, -63.91666700000067 46.58333300000293, -63.91666700000067 46.60000000000292, -63.93333300000068 46.6000000000029))","2"
"4-007","243332","POLYGON ((-63.55000000000065 46.5000000000029, -63.55000000000064 46.48333300000292, -63.53333300000064 46.48333300000294, -63.53333300000064 46.50000000000291, -63.55000000000065 46.5000000000029))","3"
"4-007","243292","POLYGON ((-63.50000000000064 46.51666700000291, -63.50000000000064 46.50000000000289, -63.48333300000064 46.50000000000293, -63.483333000000655 46.51666700000289, -63.50000000000064 46.51666700000291))","3"
"4-007","242568","POLYGON ((-64.18333300000069 46.866667000002884, -64.1833330000007 46.85000000000289, -64.1666670000007 46.85000000000289, -64.1666670000007 46.866667000002884, -64.18333300000069 46.866667000002884))","8"
"4-007","243356","POLYGON ((-63.90000000000066 46.483333000002915, -63.90000000000066 46.46666700000293, -63.88333300000067 46.4666670000029, -63.88333300000067 46.48333300000291, -63.90000000000066 46.483333000002915))","1"
"4-007","242901","POLYGON ((-64.18333300000069 46.66666700000289, -64.18333300000069 46.650000000002905, -64.1666670000007 46.6500000000029, -64.16666700000069 46.666667000002896, -64.18333300000069 46.66666700000289))","4"
"4-007","243136","POLYGON ((-64.10000000000066 46.56666700000291, -64.10000000000069 46.550000000002896, -64.08333300000068 46.5500000000029, -64.08333300000068 46.56666700000288, -64.10000000000066 46.56666700000291))","14"
"4-007","244365","POLYGON ((-63.683333000000644 46.2000000000029, -63.683333000000644 46.18333300000291, -63.66666700000064 46.18333300000292, -63.66666700000064 46.20000000000294, -63.683333000000644 46.2000000000029))","1"
"4-007","243486","POLYGON ((-63.90000000000066 46.43333300000292, -63.90000000000067 46.41666700000292, -63.88333300000067 46.41666700000291, -63.88333300000067 46.43333300000292, -63.90000000000066 46.43333300000292))","6"
"4-007","243420","POLYGON ((-63.55000000000064 46.466667000002914, -63.55000000000065 46.450000000002916, -63.53333300000065 46.45000000000293, -63.533333000000624 46.46666700000293, -63.55000000000064 46.466667000002914))","4"
"4-007","243766","POLYGON ((-63.516667000000616 46.30000000000291, -63.516667000000616 46.28333300000291, -63.50000000000064 46.28333300000291, -63.50000000000063 46.300000000002925, -63.516667000000616 46.30000000000291))","3"
"4-007","243349","POLYGON ((-64.01666700000068 46.48333300000292, -64.01666700000068 46.466667000002914, -64.00000000000067 46.4666670000029, -64.00000000000068 46.48333300000293, -64.01666700000068 46.48333300000292))","1"
"4-007","243598","POLYGON ((-63.416667000000636 46.40000000000291, -63.416667000000636 46.38333300000293, -63.400000000000624 46.38333300000292, -63.400000000000624 46.400000000002905, -63.416667000000636 46.40000000000291))","7"
